split,task,seed,episode_id,gain_left,gain_right,deadzone_left,deadzone_right,saturation_left,saturation_right,latency_steps,fault_rate,payload_shift,thermal_drift,noise,target_norm,initial_error,contact_level
left_right_gain_shift,pivot_alignment,0,5,1.46999,0.57498,0.02215,0.02423,0.96320,0.94318,1,0.02000,0.08000,0.05000,0.02500,0.97845,0.95831,0.08000
left_right_gain_shift,pivot_alignment,0,6,1.33190,0.54630,0.04611,0.05365,0.97343,0.94194,1,0.02000,0.08000,0.05000,0.02500,0.84866,0.84725,0.08000
left_right_gain_shift,pivot_alignment,0,7,1.52269,0.73341,0.04468,0.04789,0.96997,0.97303,0,0.02000,0.08000,0.05000,0.02500,0.94703,0.89963,0.08000
left_right_gain_shift,pivot_alignment,0,8,0.73098,1.26669,0.03858,0.03300,0.94167,0.96291,0,0.02000,0.08000,0.05000,0.02500,0.94489,0.95026,0.08000
left_right_gain_shift,pivot_alignment,0,9,1.52005,0.77526,0.04649,0.02402,0.97435,0.95443,1,0.02000,0.08000,0.05000,0.02500,0.68414,0.59934,0.08000
left_right_gain_shift,pivot_alignment,0,10,1.27371,0.58451,0.04390,0.02387,0.94702,0.98274,1,0.02000,0.08000,0.05000,0.02500,1.11244,1.02886,0.08000
left_right_gain_shift,pivot_alignment,0,11,0.55604,1.31798,0.02614,0.03294,0.93651,0.96496,1,0.02000,0.08000,0.05000,0.02500,1.14173,1.09520,0.08000
left_right_gain_shift,pivot_alignment,0,12,0.75219,1.21544,0.03435,0.04581,0.94510,0.94197,0,0.02000,0.08000,0.05000,0.02500,0.68989,0.64574,0.08000
left_right_gain_shift,pivot_alignment,0,13,1.26875,0.78254,0.03298,0.02932,0.94262,0.97262,1,0.02000,0.08000,0.05000,0.02500,0.51956,0.40167,0.08000
left_right_gain_shift,pivot_alignment,0,14,1.42709,0.67318,0.04837,0.02469,0.95479,0.95644,1,0.02000,0.08000,0.05000,0.02500,0.68965,0.58422,0.08000
left_right_gain_shift,pivot_alignment,0,15,0.54455,1.25059,0.04061,0.03096,0.98048,0.94299,1,0.02000,0.08000,0.05000,0.02500,0.36990,0.39816,0.08000
left_right_gain_shift,pivot_alignment,0,16,1.36414,0.63841,0.03273,0.02460,0.95140,0.95168,1,0.02000,0.08000,0.05000,0.02500,1.11402,1.05789,0.08000
left_right_gain_shift,pivot_alignment,0,17,0.58165,1.39688,0.03020,0.03921,0.97205,0.96409,1,0.02000,0.08000,0.05000,0.02500,1.07108,1.08541,0.08000
left_right_gain_shift,pivot_alignment,0,18,0.49738,1.24720,0.03928,0.03913,0.95013,0.97674,1,0.02000,0.08000,0.05000,0.02500,1.14173,1.09846,0.08000
left_right_gain_shift,pivot_alignment,0,19,0.46251,1.42430,0.02916,0.04763,0.96903,0.94778,1,0.02000,0.08000,0.05000,0.02500,0.75895,0.82988,0.08000
left_right_gain_shift,pivot_alignment,0,20,0.46678,1.38207,0.02881,0.02646,0.97971,0.94912,0,0.02000,0.08000,0.05000,0.02500,0.94483,0.92843,0.08000
left_right_gain_shift,pivot_alignment,0,21,1.26292,0.77797,0.04421,0.03969,0.98098,0.93870,1,0.02000,0.08000,0.05000,0.02500,0.70075,0.73823,0.08000
left_right_gain_shift,pivot_alignment,0,22,0.49880,1.41836,0.05302,0.04149,0.95271,0.94079,0,0.02000,0.08000,0.05000,0.02500,0.87494,0.88720,0.08000
left_right_gain_shift,pivot_alignment,0,23,1.39565,0.62247,0.03648,0.04944,0.96263,0.95845,0,0.02000,0.08000,0.05000,0.02500,1.09681,1.08120,0.08000
left_right_gain_shift,pivot_alignment,0,24,1.49204,0.74390,0.04723,0.03642,0.96573,0.94187,1,0.02000,0.08000,0.05000,0.02500,0.80921,0.86723,0.08000
left_right_gain_shift,pivot_alignment,0,25,0.73845,1.26165,0.03022,0.02742,0.95850,0.97489,0,0.02000,0.08000,0.05000,0.02500,1.10575,1.04088,0.08000
left_right_gain_shift,pivot_alignment,0,26,0.51047,1.41407,0.03892,0.04762,0.94980,0.95202,1,0.02000,0.08000,0.05000,0.02500,1.01992,0.95362,0.08000
left_right_gain_shift,pivot_alignment,0,27,0.71074,1.42717,0.04979,0.04289,0.95636,0.97997,1,0.02000,0.08000,0.05000,0.02500,0.84830,0.86283,0.08000
left_right_gain_shift,pivot_alignment,0,28,1.42024,0.58117,0.02741,0.04736,0.97848,0.94912,0,0.02000,0.08000,0.05000,0.02500,0.89990,0.90112,0.08000
left_right_gain_shift,pivot_alignment,0,29,0.66814,1.28487,0.04509,0.02567,0.93987,0.95634,1,0.02000,0.08000,0.05000,0.02500,1.10526,1.17508,0.08000
left_right_gain_shift,pivot_alignment,0,30,1.26678,0.77927,0.02449,0.02748,0.97193,0.93932,1,0.02000,0.08000,0.05000,0.02500,0.91382,1.04445,0.08000
left_right_gain_shift,pivot_alignment,0,31,0.46553,1.47814,0.02630,0.03195,0.94970,0.95744,1,0.02000,0.08000,0.05000,0.02500,0.78569,0.80192,0.08000
left_right_gain_shift,two_joint_reach,0,0,0.69767,1.47721,0.03241,0.05193,0.94143,0.97219,1,0.02000,0.08000,0.05000,0.02500,0.77335,0.75239,0.10000
left_right_gain_shift,two_joint_reach,0,1,0.62550,1.34642,0.02618,0.04320,0.98062,0.98316,1,0.02000,0.08000,0.05000,0.02500,0.76176,0.81719,0.10000
left_right_gain_shift,two_joint_reach,0,2,0.48757,1.30540,0.04549,0.04345,0.97223,0.94400,1,0.02000,0.08000,0.05000,0.02500,0.95699,0.91194,0.10000
left_right_gain_shift,two_joint_reach,0,3,1.43408,0.57383,0.04689,0.02539,0.96238,0.98343,1,0.02000,0.08000,0.05000,0.02500,0.90442,0.94444,0.10000
left_right_gain_shift,two_joint_reach,0,4,1.44145,0.68616,0.04946,0.05001,0.97431,0.95605,1,0.02000,0.08000,0.05000,0.02500,0.95462,1.03719,0.10000
left_right_gain_shift,two_joint_reach,0,5,1.47410,0.55150,0.04808,0.02527,0.96855,0.97310,1,0.02000,0.08000,0.05000,0.02500,0.91374,0.92684,0.10000
left_right_gain_shift,two_joint_reach,0,6,1.45118,0.68901,0.03665,0.03439,0.95142,0.94934,1,0.02000,0.08000,0.05000,0.02500,0.76257,0.80380,0.10000
left_right_gain_shift,two_joint_reach,0,7,0.51094,1.40218,0.02306,0.02742,0.95368,0.94641,1,0.02000,0.08000,0.05000,0.02500,1.06912,1.01068,0.10000
left_right_gain_shift,two_joint_reach,0,8,1.37543,0.71949,0.03963,0.02240,0.95899,0.95417,1,0.02000,0.08000,0.05000,0.02500,0.76624,0.68537,0.10000
left_right_gain_shift,two_joint_reach,0,9,0.48084,1.45210,0.02295,0.05143,0.98068,0.94945,1,0.02000,0.08000,0.05000,0.02500,1.09782,1.10495,0.10000
left_right_gain_shift,two_joint_reach,0,10,1.43579,0.63708,0.03143,0.02683,0.97633,0.97822,0,0.02000,0.08000,0.05000,0.02500,1.06138,0.98301,0.10000
left_right_gain_shift,two_joint_reach,0,11,0.48947,1.35070,0.03597,0.03513,0.96540,0.94737,1,0.02000,0.08000,0.05000,0.02500,1.06802,1.14676,0.10000
left_right_gain_shift,two_joint_reach,0,12,0.54859,1.46140,0.03473,0.02946,0.94905,0.98216,0,0.02000,0.08000,0.05000,0.02500,0.46821,0.44555,0.10000
left_right_gain_shift,two_joint_reach,0,13,0.67318,1.27923,0.05391,0.04111,0.94765,0.93707,0,0.02000,0.08000,0.05000,0.02500,0.98034,1.08198,0.10000
left_right_gain_shift,two_joint_reach,0,14,0.70758,1.20384,0.04646,0.02663,0.96940,0.94655,1,0.02000,0.08000,0.05000,0.02500,0.98581,0.96471,0.10000
left_right_gain_shift,two_joint_reach,0,15,0.63382,1.25346,0.05075,0.04679,0.96189,0.96909,1,0.02000,0.08000,0.05000,0.02500,1.15677,1.11722,0.10000
left_right_gain_shift,two_joint_reach,0,16,1.38325,0.61556,0.04635,0.05105,0.95297,0.96545,0,0.02000,0.08000,0.05000,0.02500,0.92166,0.93545,0.10000
left_right_gain_shift,two_joint_reach,0,17,1.41956,0.78174,0.04972,0.02322,0.95802,0.96399,1,0.02000,0.08000,0.05000,0.02500,1.12892,1.13514,0.10000
left_right_gain_shift,two_joint_reach,0,18,0.55207,1.43302,0.03388,0.03508,0.94879,0.93574,1,0.02000,0.08000,0.05000,0.02500,1.12037,1.19456,0.10000
left_right_gain_shift,two_joint_reach,0,19,1.53506,0.51784,0.04392,0.04965,0.94633,0.94127,1,0.02000,0.08000,0.05000,0.02500,0.83524,0.82547,0.10000
left_right_gain_shift,two_joint_reach,0,20,1.33147,0.60533,0.03468,0.04297,0.97460,0.96234,1,0.02000,0.08000,0.05000,0.02500,0.80743,0.71872,0.10000
left_right_gain_shift,two_joint_reach,0,21,0.70513,1.35692,0.04866,0.04459,0.97655,0.93727,1,0.02000,0.08000,0.05000,0.02500,0.89044,0.92478,0.10000
left_right_gain_shift,two_joint_reach,0,22,0.66120,1.27391,0.02410,0.02844,0.95651,0.96568,0,0.02000,0.08000,0.05000,0.02500,0.76334,0.77058,0.10000
left_right_gain_shift,two_joint_reach,0,23,0.74117,1.31501,0.03244,0.02632,0.96074,0.97946,1,0.02000,0.08000,0.05000,0.02500,1.08888,1.05364,0.10000
left_right_gain_shift,two_joint_reach,0,24,1.41257,0.63130,0.04260,0.04243,0.96555,0.97408,0,0.02000,0.08000,0.05000,0.02500,0.85158,0.89452,0.10000
left_right_gain_shift,two_joint_reach,0,25,1.43583,0.76640,0.03716,0.04012,0.96998,0.96643,1,0.02000,0.08000,0.05000,0.02500,0.81010,0.84354,0.10000
left_right_gain_shift,two_joint_reach,0,26,1.40750,0.54486,0.03894,0.02219,0.93928,0.96553,1,0.02000,0.08000,0.05000,0.02500,0.78955,0.81030,0.10000
left_right_gain_shift,two_joint_reach,0,27,1.29503,0.77514,0.02608,0.04511,0.96998,0.94168,1,0.02000,0.08000,0.05000,0.02500,0.77824,0.82102,0.10000
left_right_gain_shift,two_joint_reach,0,28,0.72530,1.34753,0.03925,0.03272,0.96020,0.96158,1,0.02000,0.08000,0.05000,0.02500,0.60635,0.60652,0.10000
left_right_gain_shift,two_joint_reach,0,29,1.40696,0.59351,0.05315,0.04613,0.96297,0.94427,1,0.02000,0.08000,0.05000,0.02500,0.73738,0.71643,0.10000
left_right_gain_shift,two_joint_reach,0,30,1.31832,0.79155,0.02860,0.02685,0.96018,0.94376,1,0.02000,0.08000,0.05000,0.02500,0.74442,0.67149,0.10000
left_right_gain_shift,two_joint_reach,0,31,1.37984,0.54734,0.02596,0.02595,0.93854,0.94151,1,0.02000,0.08000,0.05000,0.02500,1.00744,0.96442,0.10000
left_right_gain_shift,gripper_slide_insert,0,0,1.51516,0.62019,0.03444,0.03119,0.94277,0.98329,1,0.02000,0.08000,0.05000,0.02500,1.10111,1.10397,0.26000
left_right_gain_shift,gripper_slide_insert,0,1,0.61199,1.48020,0.04889,0.04046,0.94830,0.98060,1,0.02000,0.08000,0.05000,0.02500,1.01920,1.06421,0.26000
left_right_gain_shift,gripper_slide_insert,0,2,1.31049,0.71524,0.02891,0.03331,0.96833,0.94939,1,0.02000,0.08000,0.05000,0.02500,1.00230,0.98191,0.26000
left_right_gain_shift,gripper_slide_insert,0,3,0.56889,1.36576,0.03682,0.03492,0.97192,0.96230,1,0.02000,0.08000,0.05000,0.02500,0.66292,0.62432,0.26000
left_right_gain_shift,gripper_slide_insert,0,4,0.46897,1.21634,0.04236,0.04850,0.94642,0.96087,1,0.02000,0.08000,0.05000,0.02500,0.33871,0.29538,0.26000
left_right_gain_shift,gripper_slide_insert,0,5,1.52936,0.53966,0.03776,0.02405,0.97320,0.97255,1,0.02000,0.08000,0.05000,0.02500,0.77827,0.83686,0.26000
left_right_gain_shift,gripper_slide_insert,0,6,0.71334,1.40339,0.04023,0.04792,0.94497,0.95138,1,0.02000,0.08000,0.05000,0.02500,0.63462,0.68356,0.26000
left_right_gain_shift,gripper_slide_insert,0,7,1.47403,0.57089,0.05207,0.02576,0.94339,0.95910,1,0.02000,0.08000,0.05000,0.02500,1.04348,1.09339,0.26000
left_right_gain_shift,gripper_slide_insert,0,8,1.47618,0.60610,0.05285,0.02591,0.96166,0.94613,1,0.02000,0.08000,0.05000,0.02500,1.00778,1.05317,0.26000
left_right_gain_shift,gripper_slide_insert,0,9,0.47674,1.22882,0.04872,0.03650,0.95186,0.96184,1,0.02000,0.08000,0.05000,0.02500,0.81621,0.79586,0.26000
left_right_gain_shift,gripper_slide_insert,0,10,1.42065,0.63645,0.03239,0.03948,0.96007,0.98226,0,0.02000,0.08000,0.05000,0.02500,0.82930,0.84656,0.26000
left_right_gain_shift,gripper_slide_insert,0,11,0.66357,1.36533,0.04181,0.03689,0.95643,0.97099,1,0.02000,0.08000,0.05000,0.02500,0.82497,0.85145,0.26000
left_right_gain_shift,gripper_slide_insert,0,12,0.69847,1.29221,0.03933,0.04774,0.94145,0.94744,1,0.02000,0.08000,0.05000,0.02500,0.77929,0.84522,0.26000
left_right_gain_shift,gripper_slide_insert,0,13,1.34027,0.78543,0.03227,0.03676,0.96518,0.94991,1,0.02000,0.08000,0.05000,0.02500,0.66166,0.70916,0.26000
left_right_gain_shift,gripper_slide_insert,0,14,1.37342,0.65526,0.02546,0.03561,0.93957,0.95423,1,0.02000,0.08000,0.05000,0.02500,0.69988,0.66868,0.26000
left_right_gain_shift,gripper_slide_insert,0,15,0.50408,1.37756,0.03838,0.04345,0.97647,0.95142,1,0.02000,0.08000,0.05000,0.02500,0.83622,0.71002,0.26000
left_right_gain_shift,gripper_slide_insert,0,16,0.48763,1.40087,0.03236,0.03944,0.95678,0.97360,1,0.02000,0.08000,0.05000,0.02500,1.13746,1.19339,0.26000
left_right_gain_shift,gripper_slide_insert,0,17,1.41151,0.68797,0.04326,0.03920,0.98118,0.95955,0,0.02000,0.08000,0.05000,0.02500,1.06392,1.07203,0.26000
left_right_gain_shift,gripper_slide_insert,0,18,0.50459,1.22202,0.05153,0.02716,0.97643,0.96805,0,0.02000,0.08000,0.05000,0.02500,1.12034,1.13161,0.26000
left_right_gain_shift,gripper_slide_insert,0,19,1.32986,0.71353,0.04297,0.04794,0.96338,0.93633,1,0.02000,0.08000,0.05000,0.02500,0.90741,0.87204,0.26000
left_right_gain_shift,gripper_slide_insert,0,20,1.43426,0.54643,0.03179,0.02463,0.98157,0.94654,1,0.02000,0.08000,0.05000,0.02500,1.11735,1.09746,0.26000
left_right_gain_shift,gripper_slide_insert,0,21,1.28693,0.72408,0.02240,0.03475,0.94570,0.96471,1,0.02000,0.08000,0.05000,0.02500,0.93893,0.97505,0.26000
left_right_gain_shift,gripper_slide_insert,0,22,1.48916,0.51779,0.03239,0.02995,0.96932,0.96934,1,0.02000,0.08000,0.05000,0.02500,1.02958,1.03130,0.26000
left_right_gain_shift,gripper_slide_insert,0,23,0.69548,1.44511,0.02286,0.04946,0.95668,0.93862,1,0.02000,0.08000,0.05000,0.02500,0.96041,0.93164,0.26000
left_right_gain_shift,gripper_slide_insert,0,24,1.27522,0.71665,0.03044,0.04414,0.97985,0.96032,1,0.02000,0.08000,0.05000,0.02500,0.71133,0.74123,0.26000
left_right_gain_shift,gripper_slide_insert,0,25,1.49760,0.78308,0.02441,0.03724,0.94193,0.96594,1,0.02000,0.08000,0.05000,0.02500,0.92667,0.84306,0.26000
left_right_gain_shift,gripper_slide_insert,0,26,0.52325,1.35259,0.03485,0.03322,0.98154,0.96411,0,0.02000,0.08000,0.05000,0.02500,0.89179,0.96919,0.26000
left_right_gain_shift,gripper_slide_insert,0,27,0.63870,1.31579,0.05043,0.03776,0.97214,0.98179,1,0.02000,0.08000,0.05000,0.02500,1.12692,1.17043,0.26000
left_right_gain_shift,gripper_slide_insert,0,28,1.38059,0.79216,0.04001,0.02543,0.97654,0.95601,0,0.02000,0.08000,0.05000,0.02500,0.65680,0.66628,0.26000
left_right_gain_shift,gripper_slide_insert,0,29,0.50568,1.31876,0.02870,0.02909,0.95390,0.97097,0,0.02000,0.08000,0.05000,0.02500,0.98051,1.04885,0.26000
left_right_gain_shift,gripper_slide_insert,0,30,0.53713,1.21692,0.03333,0.02220,0.94618,0.96637,1,0.02000,0.08000,0.05000,0.02500,0.72669,0.68145,0.26000
left_right_gain_shift,gripper_slide_insert,0,31,0.69758,1.31086,0.02716,0.04521,0.96582,0.93596,1,0.02000,0.08000,0.05000,0.02500,0.97586,1.03257,0.26000
left_right_gain_shift,mobile_base_docking,0,0,1.44355,0.69716,0.04654,0.03031,0.94833,0.97996,0,0.02000,0.08000,0.05000,0.02500,0.93208,0.91284,0.18000
left_right_gain_shift,mobile_base_docking,0,1,1.39995,0.55615,0.04335,0.03999,0.95072,0.96576,1,0.02000,0.08000,0.05000,0.02500,1.03138,0.98113,0.18000
left_right_gain_shift,mobile_base_docking,0,2,1.41478,0.54262,0.02911,0.03482,0.97697,0.94607,1,0.02000,0.08000,0.05000,0.02500,0.69971,0.72275,0.18000
left_right_gain_shift,mobile_base_docking,0,3,0.53417,1.36880,0.03570,0.03925,0.93771,0.96797,1,0.02000,0.08000,0.05000,0.02500,0.94102,0.89637,0.18000
left_right_gain_shift,mobile_base_docking,0,4,1.37599,0.73860,0.02635,0.03288,0.94550,0.94589,1,0.02000,0.08000,0.05000,0.02500,1.04973,1.16565,0.18000
left_right_gain_shift,mobile_base_docking,0,5,1.41805,0.52383,0.02327,0.05092,0.95904,0.95315,1,0.02000,0.08000,0.05000,0.02500,0.90105,0.93206,0.18000
left_right_gain_shift,mobile_base_docking,0,6,0.63771,1.26269,0.04811,0.04034,0.94708,0.94281,0,0.02000,0.08000,0.05000,0.02500,0.65172,0.69009,0.18000
left_right_gain_shift,mobile_base_docking,0,7,1.31484,0.54814,0.03715,0.05196,0.97602,0.95524,1,0.02000,0.08000,0.05000,0.02500,0.92797,1.01447,0.18000
left_right_gain_shift,mobile_base_docking,0,8,0.59909,1.22923,0.04855,0.03965,0.95980,0.95563,1,0.02000,0.08000,0.05000,0.02500,1.09305,1.05193,0.18000
left_right_gain_shift,mobile_base_docking,0,9,0.68263,1.22426,0.02310,0.03949,0.97309,0.94330,1,0.02000,0.08000,0.05000,0.02500,0.65298,0.69680,0.18000
left_right_gain_shift,mobile_base_docking,0,10,1.47452,0.59046,0.04031,0.04900,0.95637,0.96366,1,0.02000,0.08000,0.05000,0.02500,0.88512,0.92867,0.18000
left_right_gain_shift,mobile_base_docking,0,11,1.38506,0.53763,0.02311,0.05130,0.94603,0.95798,1,0.02000,0.08000,0.05000,0.02500,0.78348,0.82385,0.18000
left_right_gain_shift,mobile_base_docking,0,12,1.46038,0.59937,0.02674,0.05309,0.96520,0.98313,1,0.02000,0.08000,0.05000,0.02500,0.73783,0.73409,0.18000
left_right_gain_shift,mobile_base_docking,0,13,0.62089,1.30970,0.04874,0.03024,0.94945,0.96106,1,0.02000,0.08000,0.05000,0.02500,0.91351,0.93338,0.18000
left_right_gain_shift,mobile_base_docking,0,14,1.48093,0.60708,0.02854,0.03982,0.96008,0.94500,1,0.02000,0.08000,0.05000,0.02500,0.68338,0.63578,0.18000
left_right_gain_shift,mobile_base_docking,0,15,1.51116,0.56015,0.03146,0.04477,0.94322,0.95163,1,0.02000,0.08000,0.05000,0.02500,0.81709,0.85058,0.18000
left_right_gain_shift,mobile_base_docking,0,16,0.58403,1.24017,0.03956,0.04785,0.95509,0.94018,1,0.02000,0.08000,0.05000,0.02500,1.10075,1.04484,0.18000
left_right_gain_shift,mobile_base_docking,0,17,0.68545,1.27544,0.03165,0.04473,0.98168,0.94121,0,0.02000,0.08000,0.05000,0.02500,0.99717,0.90356,0.18000
left_right_gain_shift,mobile_base_docking,0,18,0.63579,1.33095,0.04927,0.02230,0.97529,0.98090,1,0.02000,0.08000,0.05000,0.02500,0.30245,0.21610,0.18000
left_right_gain_shift,mobile_base_docking,0,19,0.74705,1.47480,0.04453,0.04031,0.95374,0.95038,0,0.02000,0.08000,0.05000,0.02500,0.86913,0.95853,0.18000
left_right_gain_shift,mobile_base_docking,0,20,0.57783,1.25042,0.03400,0.02964,0.95374,0.96933,1,0.02000,0.08000,0.05000,0.02500,0.83410,0.91055,0.18000
left_right_gain_shift,mobile_base_docking,0,21,1.30113,0.70260,0.04611,0.02860,0.96703,0.94828,0,0.02000,0.08000,0.05000,0.02500,0.95858,0.99505,0.18000
left_right_gain_shift,mobile_base_docking,0,22,0.48377,1.48005,0.05213,0.03769,0.93942,0.95052,1,0.02000,0.08000,0.05000,0.02500,1.13733,1.09770,0.18000
left_right_gain_shift,mobile_base_docking,0,23,1.26238,0.70232,0.04348,0.05104,0.94824,0.94744,0,0.02000,0.08000,0.05000,0.02500,0.70145,0.65450,0.18000
left_right_gain_shift,mobile_base_docking,0,24,1.30138,0.54074,0.04517,0.04470,0.95591,0.96271,1,0.02000,0.08000,0.05000,0.02500,1.12573,1.14490,0.18000
left_right_gain_shift,mobile_base_docking,0,25,0.69156,1.24992,0.03893,0.05336,0.95930,0.95078,1,0.02000,0.08000,0.05000,0.02500,0.65152,0.68719,0.18000
left_right_gain_shift,mobile_base_docking,0,26,1.31494,0.77774,0.02634,0.03088,0.93884,0.95744,1,0.02000,0.08000,0.05000,0.02500,0.62444,0.64638,0.18000
left_right_gain_shift,mobile_base_docking,0,27,1.42449,0.67960,0.02774,0.04540,0.97011,0.95231,1,0.02000,0.08000,0.05000,0.02500,1.15687,1.17617,0.18000
left_right_gain_shift,mobile_base_docking,0,28,1.31438,0.67053,0.04219,0.03728,0.94052,0.93701,0,0.02000,0.08000,0.05000,0.02500,1.14761,1.13564,0.18000
left_right_gain_shift,mobile_base_docking,0,29,1.39163,0.73423,0.02399,0.05380,0.95630,0.94683,1,0.02000,0.08000,0.05000,0.02500,1.03042,1.02446,0.18000
left_right_gain_shift,mobile_base_docking,0,30,0.58474,1.27755,0.02461,0.03864,0.96718,0.95945,1,0.02000,0.08000,0.05000,0.02500,0.88199,0.76459,0.18000
left_right_gain_shift,mobile_base_docking,0,31,1.53622,0.55743,0.04967,0.03193,0.95186,0.97956,1,0.02000,0.08000,0.05000,0.02500,0.82704,0.82755,0.18000
left_right_gain_shift,cable_tension_following,0,0,1.46900,0.75399,0.04764,0.02624,0.98078,0.96420,0,0.02000,0.08000,0.05000,0.02500,0.65818,0.70116,0.44000
left_right_gain_shift,cable_tension_following,0,1,1.25101,0.53397,0.05073,0.05173,0.95210,0.93739,1,0.02000,0.08000,0.05000,0.02500,0.77127,0.78649,0.44000
left_right_gain_shift,cable_tension_following,0,2,1.27055,0.64019,0.05399,0.03645,0.95943,0.96478,0,0.02000,0.08000,0.05000,0.02500,0.88690,0.74997,0.44000
left_right_gain_shift,cable_tension_following,0,3,0.67998,1.27891,0.04075,0.03944,0.96763,0.93960,1,0.02000,0.08000,0.05000,0.02500,0.99150,0.98516,0.44000
left_right_gain_shift,cable_tension_following,0,4,1.49055,0.58736,0.02816,0.03686,0.93960,0.96289,1,0.02000,0.08000,0.05000,0.02500,0.74208,0.72654,0.44000
left_right_gain_shift,cable_tension_following,0,5,1.30542,0.68903,0.04658,0.03560,0.95275,0.98068,0,0.02000,0.08000,0.05000,0.02500,0.95824,0.97954,0.44000
left_right_gain_shift,cable_tension_following,0,6,1.25608,0.55369,0.02675,0.02779,0.93975,0.98437,1,0.02000,0.08000,0.05000,0.02500,0.72550,0.69497,0.44000
left_right_gain_shift,cable_tension_following,0,7,0.49795,1.41678,0.02523,0.03474,0.97666,0.95869,1,0.02000,0.08000,0.05000,0.02500,0.88478,0.93366,0.44000
left_right_gain_shift,cable_tension_following,0,8,0.53939,1.28572,0.03853,0.02745,0.93706,0.98110,1,0.02000,0.08000,0.05000,0.02500,0.70532,0.67820,0.44000
left_right_gain_shift,cable_tension_following,0,9,1.28681,0.76831,0.02271,0.04158,0.93789,0.96011,1,0.02000,0.08000,0.05000,0.02500,1.07488,1.09386,0.44000
left_right_gain_shift,cable_tension_following,0,10,1.37296,0.71223,0.04291,0.04389,0.94910,0.97485,1,0.02000,0.08000,0.05000,0.02500,1.15762,1.09626,0.44000
left_right_gain_shift,cable_tension_following,0,11,0.53996,1.31069,0.03777,0.03690,0.98109,0.94361,1,0.02000,0.08000,0.05000,0.02500,0.75858,0.73758,0.44000
left_right_gain_shift,cable_tension_following,0,12,0.74274,1.44676,0.04476,0.04720,0.94296,0.94612,1,0.02000,0.08000,0.05000,0.02500,0.74458,0.80883,0.44000
left_right_gain_shift,cable_tension_following,0,13,0.67561,1.25873,0.03791,0.04332,0.97248,0.97030,1,0.02000,0.08000,0.05000,0.02500,1.10817,1.10694,0.44000
left_right_gain_shift,cable_tension_following,0,14,0.58106,1.33232,0.04346,0.04373,0.94268,0.98079,1,0.02000,0.08000,0.05000,0.02500,1.10312,1.13264,0.44000
left_right_gain_shift,cable_tension_following,0,15,0.62903,1.48029,0.02653,0.02432,0.97382,0.96281,1,0.02000,0.08000,0.05000,0.02500,0.36835,0.36683,0.44000
left_right_gain_shift,cable_tension_following,0,16,0.67276,1.48416,0.03619,0.02305,0.94755,0.93655,1,0.02000,0.08000,0.05000,0.02500,0.99337,1.06754,0.44000
left_right_gain_shift,cable_tension_following,0,17,1.39568,0.64787,0.02446,0.04496,0.95150,0.98402,1,0.02000,0.08000,0.05000,0.02500,0.31336,0.32216,0.44000
left_right_gain_shift,cable_tension_following,0,18,1.25031,0.62283,0.04691,0.03926,0.94977,0.95789,1,0.02000,0.08000,0.05000,0.02500,0.86132,0.87260,0.44000
left_right_gain_shift,cable_tension_following,0,19,1.51183,0.73359,0.03855,0.02827,0.97954,0.97644,1,0.02000,0.08000,0.05000,0.02500,0.78427,0.70402,0.44000
left_right_gain_shift,cable_tension_following,0,20,0.62070,1.25743,0.03646,0.02772,0.97608,0.96024,1,0.02000,0.08000,0.05000,0.02500,0.66151,0.71653,0.44000
left_right_gain_shift,cable_tension_following,0,21,0.58523,1.30561,0.04212,0.04575,0.97617,0.95515,0,0.02000,0.08000,0.05000,0.02500,0.90608,0.83351,0.44000
left_right_gain_shift,cable_tension_following,0,22,0.53194,1.44426,0.04342,0.05017,0.95427,0.93914,0,0.02000,0.08000,0.05000,0.02500,0.92882,0.90577,0.44000
left_right_gain_shift,cable_tension_following,0,23,0.58300,1.23816,0.04536,0.02307,0.98439,0.96715,1,0.02000,0.08000,0.05000,0.02500,0.91207,0.87944,0.44000
left_right_gain_shift,cable_tension_following,0,24,1.33418,0.53997,0.03437,0.02436,0.93987,0.98186,1,0.02000,0.08000,0.05000,0.02500,1.03216,1.06814,0.44000
left_right_gain_shift,cable_tension_following,0,25,0.50369,1.46819,0.03985,0.04588,0.95803,0.93598,1,0.02000,0.08000,0.05000,0.02500,0.85002,0.91512,0.44000
left_right_gain_shift,cable_tension_following,0,26,0.73858,1.40018,0.03797,0.02762,0.97337,0.97482,1,0.02000,0.08000,0.05000,0.02500,1.01337,0.94997,0.44000
left_right_gain_shift,cable_tension_following,0,27,1.51760,0.70606,0.04378,0.02227,0.98409,0.96224,1,0.02000,0.08000,0.05000,0.02500,0.61341,0.60674,0.44000
left_right_gain_shift,cable_tension_following,0,28,0.74556,1.40825,0.05366,0.04354,0.97850,0.97327,1,0.02000,0.08000,0.05000,0.02500,1.01841,1.03946,0.44000
left_right_gain_shift,cable_tension_following,0,29,0.73179,1.40044,0.02410,0.02214,0.97673,0.94923,1,0.02000,0.08000,0.05000,0.02500,0.68772,0.64224,0.44000
left_right_gain_shift,cable_tension_following,0,30,0.72984,1.27646,0.02554,0.05140,0.93720,0.96328,0,0.02000,0.08000,0.05000,0.02500,0.89992,0.83890,0.44000
left_right_gain_shift,cable_tension_following,0,31,0.66407,1.36128,0.03403,0.04463,0.95375,0.94800,1,0.02000,0.08000,0.05000,0.02500,1.00269,0.99988,0.44000
